"sub","name","size"
"FEDERAL RAILROAD ADMINISTRATION","EYP, INC.",184420.26
"FEDERAL RAILROAD ADMINISTRATION","QUEST DIAGNOSTICS CLINICAL LABORATORIES, INC.",182000
"FEDERAL TRADE COMMISSION","CORNERSTONE RESEARCH, INC.",949400
"FEDERAL TRADE COMMISSION","COMPASS LEXECON LLC",943000
"FEDERAL TRADE COMMISSION","VETERAN SOLUTIONS, INC",935619.6
"FEDERAL TRADE COMMISSION","DOMESTIC AWARDEES (UNDISCLOSED)",655001.17
"FEDERAL TRADE COMMISSION","CTR MANAGEMENT GROUP LLC",408371.6
"FEDERAL TRADE COMMISSION","CRA INTERNATIONAL, INC.",407101.54
"FEDERAL TRADE COMMISSION","ROCK CREEK PUBLISHING GROUP INC.",372533.14
"FEDERAL TRADE COMMISSION","BAHFED CORP",350560.62
"FEDERAL TRADE COMMISSION","FLEISHMAN-HILLARD INC.",315852.18
"FEDERAL TRADE COMMISSION","EZRA TECHNOLOGIES, INC",289000
"FEDERAL TRANSIT ADMINISTRATION","INTEGRATED FEDERAL SOLUTIONS, INC.",943833.6
"FEDERAL TRANSIT ADMINISTRATION","PMA CONSULTANTS, L.L.C.",731079
"FEDERAL TRANSIT ADMINISTRATION","PMO PARTNERSHIP JV, LLC",540000
"FEDERAL TRANSIT ADMINISTRATION","EC AMERICA, INC.",493070.98
"FEDERAL TRANSIT ADMINISTRATION","KIMLEY-HORN AND ASSOCIATES, INC.",492541
"FEDERAL TRANSIT ADMINISTRATION","PRICEWATERHOUSECOOPERS PUBLIC SECTOR LLP",449997.85
"FEDERAL TRANSIT ADMINISTRATION","STANTEC CONSULTING SERVICES INC.",422000
"FEDERAL TRANSIT ADMINISTRATION","BOOZ ALLEN HAMILTON INC.",377299.98
"FEDERAL TRANSIT ADMINISTRATION","MILLIGAN & COMPANY LLC",320654.96
"FEDERAL TRANSIT ADMINISTRATION","LEON SNEAD & CO PC",319162.24
"FINANCIAL CRIME ENFORCEMENT NETWORK","NORTHROP GRUMMAN SYSTEMS CORPORATION",981228
"FINANCIAL CRIME ENFORCEMENT NETWORK","UNIVERSAL CONSULTING SERVICES,",952788.94
"FINANCIAL CRIME ENFORCEMENT NETWORK","DYNAMIC SYSTEMS, INC.",751392.07
"FINANCIAL CRIME ENFORCEMENT NETWORK","NETIMPACT STRATEGIES, INC",628728.4
"FINANCIAL CRIME ENFORCEMENT NETWORK","WATERSHED SECURITY LLC",580155.12
"FINANCIAL CRIME ENFORCEMENT NETWORK","NAVSTAR, INC.",416376.83
"FINANCIAL CRIME ENFORCEMENT NETWORK","CARAHSOFT TECHNOLOGY CORPORATION",389408.46
"FINANCIAL CRIME ENFORCEMENT NETWORK","CONTRACT SOLUTIONS, INC.",201024.72
"FINANCIAL CRIME ENFORCEMENT NETWORK","NEW TECH SOLUTIONS INCORPORATED",192200
"FINANCIAL CRIME ENFORCEMENT NETWORK","BUDDOBOT INC.",184971
"FOOD AND DRUG ADMINISTRATION","PARSONS GOVERNMENT SERVICES INC.",989025.08
"FOOD AND DRUG ADMINISTRATION","IMPAQ INTERNATIONAL LLC",948887.71
"FOOD AND DRUG ADMINISTRATION","CAPTECH SERVICES",927008.68
"FOOD AND DRUG ADMINISTRATION","SINGHAL & CO, INC",924754.13
"FOOD AND DRUG ADMINISTRATION","NORTHSTAR TECHNOLOGY CORP",916681.44
"FOOD AND DRUG ADMINISTRATION","EXECUTIVE INFORMATION SYSTEMS,",894439.5
"FOOD AND DRUG ADMINISTRATION","INTERNATIONAL BUSINESS MACHINE",885329.4
"FOOD AND DRUG ADMINISTRATION","ARISTA LABORATORIES, INC.",867160
"FOOD AND DRUG ADMINISTRATION","PRIORITY ONE SERVICES, INC",848442
"FOOD AND DRUG ADMINISTRATION","FOODESSENTIALS CORPORATION",840862.22
"FOOD AND NUTRITION SERVICE","ARCHER-DANIELS-MIDLAND COMPANY",997240.68
"FOOD AND NUTRITION SERVICE","GULF PACIFIC RICE CO., INC.",982161.6
"FOOD AND NUTRITION SERVICE","MCCALL FARMS, INC.",948812.5
"FOOD AND NUTRITION SERVICE","NEBRASKA BEAN, INC.",937766.08
"FOOD AND NUTRITION SERVICE","TABATCHNICK FINE FOODS INC",930405
"FOOD AND NUTRITION SERVICE","OUT OF THE SHELL, LLC",917280
"FOOD AND NUTRITION SERVICE","STAFFORD COUNTY FLOUR MILLS DISTRIBUTION INC",882746.82
"FOOD AND NUTRITION SERVICE","BUSHMANS' INCORP.",876128
"FOOD AND NUTRITION SERVICE","RED RIVER COMMODITIES, INC.",869901.66
"FOOD AND NUTRITION SERVICE","CRITERION SYSTEMS INC",860463.65
"FOOD SAFETY AND INSPECTION SERVICE","FCN, INC.",700516.47
"FOOD SAFETY AND INSPECTION SERVICE","FEDERAL EXPRESS CORPORATION",680000
"FOOD SAFETY AND INSPECTION SERVICE","ILLUMINA, INC.",575149.21
"FOOD SAFETY AND INSPECTION SERVICE","FEI.COM, INC.",534345.58
"FOOD SAFETY AND INSPECTION SERVICE","NEW TECH SOLUTIONS, INC.",493774.06
"FOOD SAFETY AND INSPECTION SERVICE","HYGIENA LLC",447768
"FOOD SAFETY AND INSPECTION SERVICE","THUNDERCAT TECHNOLOGY, LLC",378056.53
"FOOD SAFETY AND INSPECTION SERVICE","AGILENT TECHNOLOGIES, INC.",331000
"FOOD SAFETY AND INSPECTION SERVICE","SAP GOVERNMENT SUPPORT AND SERVICES, INC.",288299.07
"FOOD SAFETY AND INSPECTION SERVICE","GMC TEK, LLC",237214.57
"FOREIGN AGRICULTURAL SERVICE","ADM RICE INC",995375
"FOREIGN AGRICULTURAL SERVICE","LOUISIANA RICE MILL, L.L.C.",911214
"FOREIGN AGRICULTURAL SERVICE","DIDION, INC",790002.74
"FOREIGN AGRICULTURAL SERVICE","GEORGE F. BROCKE & SONS, INCORPORATED",643156
"FOREIGN AGRICULTURAL SERVICE","LIFELINE FOODS LLC",380949.3
"FOREIGN AGRICULTURAL SERVICE","INCOBRASA INDUSTRIES, LTD.",329716.15
"FOREIGN AGRICULTURAL SERVICE","STRATAS FOODS LLC",212694.28
"FOREIGN AGRICULTURAL SERVICE","BRYANT CHRISTIE INC.",200000
"FOREIGN AGRICULTURAL SERVICE","WEATHERPREDICT CONSULTING INC.",190000
"FOREIGN AGRICULTURAL SERVICE","ACE INFO SOLUTIONS, INC.",169588.8
"FOREST SERVICE","BUSINESS ENTERPRISES & SYSTEMS TECHNOLOGY, INC.",997400
"FOREST SERVICE","SANBORN MAP COMPANY, INC., THE",989601.6
"FOREST SERVICE","AC LOPEZ CONSTRUCTION, INC.",984435
"FOREST SERVICE","3B'S FORESTRY, INCORPORATED",979608.4
"FOREST SERVICE","HILLCREST AIRCRAFT CO INC",974785.32
"FOREST SERVICE","WEEKLY BROS., INC.",952213.44
"FOREST SERVICE","BILLINGS FLYING SERVICE, INC.",950994.77
"FOREST SERVICE","FCA US LLC",944214
"FOREST SERVICE","SUSTAINABLE MODULAR MANAGEMENT, INC",909073
"FOREST SERVICE","POSTON LOGGING",902044.61
"GAO, EXCEPT COMPTROLLER GENERAL","COTTON & COMPANY LLP",655089.91
"GAO, EXCEPT COMPTROLLER GENERAL","GLOBAL COMMUNICATIONS SOLUTIONS INCORPORATED",575000
"GAO, EXCEPT COMPTROLLER GENERAL","SI INTERNATIONAL INCORPORATED (7278)",475182.81
"GAO, EXCEPT COMPTROLLER GENERAL","STUART B. CONSULTANTS, INC.",395260
"GAO, EXCEPT COMPTROLLER GENERAL","WASHINGTON METROPOLITAN AREA TRANSIT AUTHORITY",380000
"GAO, EXCEPT COMPTROLLER GENERAL","BUILDING PEOPLE, LLC, THE",361201.53
"GAO, EXCEPT COMPTROLLER GENERAL","OMNIPLEX WORLD SERVICES CORP",322951.57
"GAO, EXCEPT COMPTROLLER GENERAL","SIGNET TECHNOLOGIES INCORPORATED",193352.31
"GAO, EXCEPT COMPTROLLER GENERAL","CORPORATE EXECUTIVE BOARD COMPANY, THE",144272
"GAO, EXCEPT COMPTROLLER GENERAL","GMC TEK, LLC",135572.76
"GENERAL SERVICES ADMINISTRATION","PARSONS GOVERNMENT SERVICES INC.",795651.51
"GENERAL SERVICES ADMINISTRATION","XSB INC.",339500
"GENERAL SERVICES ADMINISTRATION","HOLLMAN, INC.",276193
"GENERAL SERVICES ADMINISTRATION","IMMIXTECHNOLOGY, INC.",262718.37
"GENERAL SERVICES ADMINISTRATION","BOOZ ALLEN HAMILTON INC",167331.98
"GENERAL SERVICES ADMINISTRATION","JPI",157340.55
"GENERAL SERVICES ADMINISTRATION","THUNDERCAT TECHNOLOGY, LLC",150305.79
"GENERAL SERVICES ADMINISTRATION","CAVALIER TELEPHONE, L.L.C.",118906.28
"GENERAL SERVICES ADMINISTRATION","FORUM ONE COMMUNICATIONS CORPORATION",100359.08
"GENERAL SERVICES ADMINISTRATION","COMMFED SOLUTIONS, INC.",76758.34
"GRAIN INSPECTION, PACKERS AND STOCKYARDS ADMINISTRATION","AGILENT TECHNOLOGIES, INC.",48043.2
"GRAIN INSPECTION, PACKERS AND STOCKYARDS ADMINISTRATION","THERMO ELECTRON NORTH AMERICA LLC",46427.2
"GRAIN INSPECTION, PACKERS AND STOCKYARDS ADMINISTRATION","LINCOLN INSPECTION SERVICE INC",41966.93
"GRAIN INSPECTION, PACKERS AND STOCKYARDS ADMINISTRATION","NEWBERRY GROUP, INC., THE",21331
"GRAIN INSPECTION, PACKERS AND STOCKYARDS ADMINISTRATION","DALTON GANG, INC., THE",16034.28
"GRAIN INSPECTION, PACKERS AND STOCKYARDS ADMINISTRATION","LABWORKS, LLC",16032
"GRAIN INSPECTION, PACKERS AND STOCKYARDS ADMINISTRATION","WATERS TECHNOLOGIES CORPORATION",14533.96
"GRAIN INSPECTION, PACKERS AND STOCKYARDS ADMINISTRATION","LIFE TECHNOLOGIES CORPORATION",11073.84
"GRAIN INSPECTION, PACKERS AND STOCKYARDS ADMINISTRATION","NEW TECH SOLUTIONS INCORPORATED",5517
"GRAIN INSPECTION, PACKERS AND STOCKYARDS ADMINISTRATION","GLOBAL COM INC.",4908.71
"GULF COAST ECOSYSTEM RESTORATION COUNCIL","AT&T CORP.",17504.34
"GULF COAST ECOSYSTEM RESTORATION COUNCIL","ALTUM, INCORPORATED",8614.2
"GULF COAST ECOSYSTEM RESTORATION COUNCIL","OFFICE DEPOT, INC.",4339.2
"HEALTH RESOURCES AND SERVICES ADMINISTRATION","INTEGRATED WORK STRATEGIES, LLC",721292.89
"HEALTH RESOURCES AND SERVICES ADMINISTRATION","KBTS TECHNOLOGIES, INC",617448.08
"HEALTH RESOURCES AND SERVICES ADMINISTRATION","DUKE UNIVERSITY",574997
"HEALTH RESOURCES AND SERVICES ADMINISTRATION","STERLING COMPUTERS CORPORATION",528247.43
"HEALTH RESOURCES AND SERVICES ADMINISTRATION","ALAMO CITY ENGINEERING SERVICES INCORPORATED",511882
"HEALTH RESOURCES AND SERVICES ADMINISTRATION","INSIGHT POLICY RESEARCH INC",499077
"HEALTH RESOURCES AND SERVICES ADMINISTRATION","CRL CONSULTING, INC.",473083.92
"HEALTH RESOURCES AND SERVICES ADMINISTRATION","CORE TECHNOLOGIES, INC.",446481.9
"HEALTH RESOURCES AND SERVICES ADMINISTRATION","IHS GLOBAL INC.",404377
"HEALTH RESOURCES AND SERVICES ADMINISTRATION","UNIVERSITY OF CALIFORNIA, LOS ANGELES",359890.39
"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF","CARAHSOFT TECHNOLOGY CORP.",983940.15
"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF","MDRC",969514.9
"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF","XEROX CORPORATION",872687.69
"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF","VSOLVIT LLC",855168.09
"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF","PHINEAS CONSULTING, LLC",852504
"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF","HEALTHY HOUSING SOLUTIONS, INC.",824650
"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF","AMR U.S., INC.",800000
"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF","J.S. WATKINS REALTY PARTNERS, LLC",791328.26
"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF","ESTRELA TECH, LLC",757164.6
"HOUSING AND URBAN DEVELOPMENT, DEPARTMENT OF","DLT SOLUTIONS, LLC",675814.66
"IMMEDIATE OFFICE OF THE SECRETARY","GLOBAL TECH INC.",322831.96
"IMMEDIATE OFFICE OF THE SECRETARY","TECHOP SOLUTIONS INTERNATIONAL INC",246887.6
"IMMEDIATE OFFICE OF THE SECRETARY","HP ENTERPRISE SERVICES, LLC",198433.57
"IMMEDIATE OFFICE OF THE SECRETARY","INTERNATIONAL ASSOCIATION OF PRIVACY PROFESSIONALS, THE",10000
"IMMEDIATE OFFICE OF THE SECRETARY","CTI RESOURCE MANAGEMENT SERVICES, INC",-9264.41
"IMMEDIATE OFFICE OF THE SECRETARY","HURRICANE CONSULTING INC.",-27369.07
"IMMEDIATE OFFICE OF THE SECRETARY OF AGRICULTURE","UNION LEASING INCORPORATED",562.67
"IMMEDIATE OFFICE OF THE SECRETARY OF LABOR","ICF INCORPORATED",300000
"IMMEDIATE OFFICE OF THE SECRETARY OF LABOR","CAPITAL RESEARCH CORPORATION",299815
"IMMEDIATE OFFICE OF THE SECRETARY OF LABOR","GRAFIK INDUSTRIES, LTD.",159817.2
"IMMEDIATE OFFICE OF THE SECRETARY OF LABOR","CELLCO PARTNERSHIP DBA VERIZON WIRELESS",56156.5
"IMMEDIATE OFFICE OF THE SECRETARY OF LABOR","SIXT GMBH & CO. AUTOVERMIETUNG KG",17640.31
"IMMEDIATE OFFICE OF THE SECRETARY OF LABOR","EVENT STRATEGIES, INC.",15590
"IMMEDIATE OFFICE OF THE SECRETARY OF LABOR","MANAGEAIRE LLC",3670
"IMMEDIATE OFFICE OF THE SECRETARY OF TRANSPORTATION","CNA CORPORATION, THE",808750
"IMMEDIATE OFFICE OF THE SECRETARY OF TRANSPORTATION","RAYTHEON COMPANY",742150
"IMMEDIATE OFFICE OF THE SECRETARY OF TRANSPORTATION","AURORA SCIENCES, LLC",731031
"IMMEDIATE OFFICE OF THE SECRETARY OF TRANSPORTATION","ACCENTURE FEDERAL SERVICES LLC",684256.26
"IMMEDIATE OFFICE OF THE SECRETARY OF TRANSPORTATION","JOHNS HOPKINS UNIVERSITY APPLIED PHYSICS LABORATORY LLC, THE",516136.19
"IMMEDIATE OFFICE OF THE SECRETARY OF TRANSPORTATION","ADVANCED TECHNOLOGY AND RESEARCH CORPORATION",499788
"IMMEDIATE OFFICE OF THE SECRETARY OF TRANSPORTATION","TRANSYSTEMS CORPORATION",499000
"IMMEDIATE OFFICE OF THE SECRETARY OF TRANSPORTATION","INFORMATION INNOVATORS, INC.",492281.24
"IMMEDIATE OFFICE OF THE SECRETARY OF TRANSPORTATION","GLOBAL EXECUTIVE STAFFING",478989.47
"IMMEDIATE OFFICE OF THE SECRETARY OF TRANSPORTATION","SPATIAL FRONT INCORPORATED",431994.9
"INDIAN HEALTH SERVICE","GRANCOR ENTERPRISES, INC.",997299
"INDIAN HEALTH SERVICE","NURSES FIRST STAFFING, LLC",974912
"INDIAN HEALTH SERVICE","SCIENCE APPLICATIONS INTERNATIONAL CORPORATION",961538.46
"INDIAN HEALTH SERVICE","NAVAJO TRIBAL UTILITY AUTHORITY COMPANY",938564.12
"INDIAN HEALTH SERVICE","GENERAL DYNAMICS INFORMATION TECHNOLOGY INCORPORATED",900000
"INDIAN HEALTH SERVICE","INSIGHT PUBLIC SECTOR, INC.",883087.28
"INDIAN HEALTH SERVICE","DYNAMIC TECHNICAL BUILDING SYSTEMS, INC.",856250
"INDIAN HEALTH SERVICE","WHITERIVER CONSTRUCTION, INC.",845000
"INDIAN HEALTH SERVICE","APPLIED STATISTICS & MANAGEMENT INC.",835000
"INDIAN HEALTH SERVICE","LOCUMTENENS.COM, LLC",811596.75
"INSPECTOR GENERAL","RMA ASSOCIATES, LLC",254511.62
"INSPECTOR GENERAL","KASTLE SYSTEMS LLC",71778.46
"INSPECTOR GENERAL","NEW TECH SOLUTIONS INCORPORATED",69910
"INSPECTOR GENERAL","WASHINGTON METROPOLITAN AREA TRANSIT AUTHORITY",60000
"INSPECTOR GENERAL","IMPERIAL PARKING (U.S.), INC.",51150
"INSPECTOR GENERAL","COLONIAL PARKING, INC.",28477.44
"INSPECTOR GENERAL","THUNDERCAT TECHNOLOGY, LLC",10548
"INSPECTOR GENERAL","CAREERSTONE GROUP, LLC",10300
"INSPECTOR GENERAL","WINGSWEPT, LLC",9966.64
"INSPECTOR GENERAL","DIVERSIFIED REPORTING SERVICES, INC.",6761.25
"INSPECTOR GENERAL, OFFICE OF","CELLCO PARTNERSHIP DBA VERIZON WIRELESS",936814.12
"INSPECTOR GENERAL, OFFICE OF","RMA ASSOCIATES, LLC",511485.49
"INSPECTOR GENERAL, OFFICE OF","INFLOWLOGISTICS, LLC",401085.32
"INSPECTOR GENERAL, OFFICE OF","DLT SOLUTIONS INCORPORATED",156650.04
"INSPECTOR GENERAL, OFFICE OF","ALVAREZ LLC",132041.02
"INSPECTOR GENERAL, OFFICE OF","TEAM ONE REPAIR, INC.",49415
"INSPECTOR GENERAL, OFFICE OF","WILL-BURT COMPANY, THE",9700
"INSPECTOR GENERAL, OFFICE OF","DIVERSIFIED REPORTING SERVICES, INC.",4190.45
"INSPECTOR GENERAL, OFFICE OF","RED RIVER COMPUTER CO., INC.",-0.01
"INSPECTOR GENERAL, OFFICE OF","AMERICAN INSTITUTE OF CERTIFIED PUBLIC ACCOUNTANTS",-266.92
"INSULAR AFFAIRS","CANON U.S.A., INC.",-800.05
"INTER-AMERICAN FOUNDATION","ESAIL CONSULTORIA LTDA ME",153120.77
"INTER-AMERICAN FOUNDATION","NORMAN HUMBERTO SAGASTUME MARTINEZ",126038
"INTER-AMERICAN FOUNDATION","MORALES Y MORALES ASOCIADOS",77325
"INTER-AMERICAN FOUNDATION","ALTAMIRANO, RAMON ANTONIO",75232.68
"INTER-AMERICAN FOUNDATION","FREDDY GROVER MERCADO JIMENEZ",46000
"INTER-AMERICAN FOUNDATION","CONSULTORIA SITIC S.R.L.",23175
"INTER-AMERICAN FOUNDATION","4 STAR TECHNOLOGIES, INC.",16905.24
"INTER-AMERICAN FOUNDATION","DLT SOLUTIONS, LLC",11990.85
"INTER-AMERICAN FOUNDATION","ANACAPA MICRO PRODUCTS, INC.",7610.98
"INTER-AMERICAN FOUNDATION","WEB TRAITS, INC",1047.25
"INTERNAL REVENUE SERVICE","MERLIN INTERNATIONAL, INC.",989184.38
"INTERNAL REVENUE SERVICE","CHEROKEE NATION SECURITY & DEFENSE, LLC",972911.84
"INTERNAL REVENUE SERVICE","IMMIXTECHNOLOGY, INC.",971288.96
"INTERNAL REVENUE SERVICE","GENERAL DYNAMICS INFORMATION TECHNOLOGY, INC.",950840.25
"INTERNAL REVENUE SERVICE","ENGILITY CORPORATION",949346.7
"INTERNAL REVENUE SERVICE","CONSUMMATE COMPUTER CONSULTANTS SYSTEMS LLC",938991.97
"INTERNAL REVENUE SERVICE","COMPUTER SCIENCES CORPORATION",923669
"INTERNAL REVENUE SERVICE","ECONOMICS PARTNERS, LLC",902891
"INTERNAL REVENUE SERVICE","ABM OFFICE SUPPLY CO, INC",900000
"INTERNAL REVENUE SERVICE","ELECTRONIC METROLOGY LABORATORY, LLC",891442.75
"INTERNATIONAL BOUNDARY AND WATER COMMISSION: U.S.-MEXICO","URS GROUP, INC.",813305.09
"INTERNATIONAL BOUNDARY AND WATER COMMISSION: U.S.-MEXICO","AITHERAS LIMITED LIABILITY COMPANY",650697.63
"INTERNATIONAL BOUNDARY AND WATER COMMISSION: U.S.-MEXICO","SAN DIEGO GAS & ELECTRIC COMPANY",552111.36
"INTERNATIONAL BOUNDARY AND WATER COMMISSION: U.S.-MEXICO","URS GROUP, INC",538489.54
"INTERNATIONAL BOUNDARY AND WATER COMMISSION: U.S.-MEXICO","MERIDIAN CONTRACTING, INC.",441402
"INTERNATIONAL BOUNDARY AND WATER COMMISSION: U.S.-MEXICO","GSA FINANCIAL AND PAYROLL SERVICE",224934.65
"INTERNATIONAL BOUNDARY AND WATER COMMISSION: U.S.-MEXICO","PACIFIC HYDROTECH CORPORATION",200000
"INTERNATIONAL BOUNDARY AND WATER COMMISSION: U.S.-MEXICO","KEARNEY & COMPANY, P.C.",189124.42
"INTERNATIONAL BOUNDARY AND WATER COMMISSION: U.S.-MEXICO","POWERGEN CONTROLS LLC",188324
"INTERNATIONAL BOUNDARY AND WATER COMMISSION: U.S.-MEXICO","UNS ELECTRIC, INC.",178147.93
"INTERNATIONAL TRADE ADMINISTRATION","TFC CONSULTING INC",455160.96
"INTERNATIONAL TRADE ADMINISTRATION","CARTRIDGE TECHNOLOGIES, INC.",453223
"INTERNATIONAL TRADE ADMINISTRATION","ACCENTURE NATIONAL SECURITY SERVICES LIMITED LIABILITY COMPANY",434520.07
"INTERNATIONAL TRADE ADMINISTRATION","ADTRAV CORPORATION",334880
"INTERNATIONAL TRADE ADMINISTRATION","INTELLIGENT DECISIONS, INC.",266152.48
"INTERNATIONAL TRADE ADMINISTRATION","BUSINESS MONITOR INTERNATIONAL LTD",183033
"INTERNATIONAL TRADE ADMINISTRATION","EC AMERICA, INC.",153294.71
"INTERNATIONAL TRADE ADMINISTRATION","DAR PARTNERS, LLC",110634.32
"INTERNATIONAL TRADE ADMINISTRATION","DATAVISE INFORMATION TECHNOLOGY SERVICES, INC.",107900
"INTERNATIONAL TRADE ADMINISTRATION","SECURITY SOLUTIONS TECHNOLOGY, LLC",91525
"INTERNATIONAL TRADE COMMISSION","VALIDATEK, INC.",666460.19
"INTERNATIONAL TRADE COMMISSION","AGILITY ONE",338184.6
"INTERNATIONAL TRADE COMMISSION","NCI INFORMATION SYSTEMS, INC.",329351.96
"INTERNATIONAL TRADE COMMISSION","MINBURN TECHNOLOGY GROUP, LLC",286184.15
"INTERNATIONAL TRADE COMMISSION","COLONIAL PARKING, INC.",170059.45
"INTERNATIONAL TRADE COMMISSION","TECHNICAL COMMUNITIES, INC.",156704.6
"INTERNATIONAL TRADE COMMISSION","WASHINGTON METROPOLITAN AREA TRANSIT AUTHORITY",147616.99
"INTERNATIONAL TRADE COMMISSION","CELLCO PARTNERSHIP DBA VERIZON WIRELESS",101084.38
"INTERNATIONAL TRADE COMMISSION","ADVANCED COMPUTER CONCEPTS, IN",66951.56
"INTERNATIONAL TRADE COMMISSION","CARTRIDGE TECHNOLOGIES, INC.",60000
"JOINT HOUSE AND SENATE ENTITIES","VERIZON BUSINESS NETWORK SERVICES INC.",802.46
"JOINT IMPROVISED EXPLOSIVE DEVICE DEFEAT ORGANIZATION (JIEDDO) ","INTEGRATED DATA SERVICES, INC.",-19.8
"JOINT IMPROVISED EXPLOSIVE DEVICE DEFEAT ORGANIZATION (JIEDDO) ","DEFTEC CORPORATION",-7531.23
"JOINT IMPROVISED EXPLOSIVE DEVICE DEFEAT ORGANIZATION (JIEDDO) ","CNA CORPORATION",-19250.51
"JUSTICE, DEPARTMENT OF","MISCELLANEOUS FOREIGN AWARDEES",883783.36
"JUSTICE, DEPARTMENT OF","DCM ARCHITECTURE & ENGINEERING LLC",366200
"JUSTICE, DEPARTMENT OF","DBG MARITIME CONSULTING, INC.",201995.07
"JUSTICE, DEPARTMENT OF","BELT BUILT CONTRACTING, LLC",152674
"JUSTICE, DEPARTMENT OF","A-T SOLUTIONS, INC.",111865.21
"JUSTICE, DEPARTMENT OF","CHARLES STURT UNIVERSITY",105500
"JUSTICE, DEPARTMENT OF","ABATEMENT CONTRACTORS OF MONTANA, LLC.",104550.75
"JUSTICE, DEPARTMENT OF","FARR BUILDERS",80205
"JUSTICE, DEPARTMENT OF","ROCKY MOUNTAIN EXCAVATING, INC.",65317.48
"JUSTICE, DEPARTMENT OF","FORD MOTOR COMPANY",57593
"LABOR, DEPARTMENT OF","KEN TILLAGE CONSTRUCTION COMPANY, LLC",28000
"LABOR, DEPARTMENT OF","FRONTIER WEST VIRGINIA INC.",8119.03
"LABOR, DEPARTMENT OF","VERIZON FEDERAL INC.",4640.67
"LABOR, DEPARTMENT OF","TELEKOM DEUTSCHLAND GMBH",722.56
"LIBRARY OF CONGRESS","MISCELLANEOUS FOREIGN AWARDEES",36457.32
"LIBRARY OF CONGRESS","STAR PRINT O BIND",23807.19
"MARITIME ADMINISTRATION","AVMAC LLC",763800
"MARITIME ADMINISTRATION","ERA HELICOPTERS, LLC",592452.83
"MARITIME ADMINISTRATION","CRYSTAL ENTERPRISES, INC.",583491.37
"MARITIME ADMINISTRATION","MARYLAND MARITIME INC",539152
"MARITIME ADMINISTRATION","MBS DIRECT LLC",525480.72
"MARITIME ADMINISTRATION","OCEAN DUCHESS, INC",453091.96
"MARITIME ADMINISTRATION","PATRIOT CONTRACT SERVICES, LLC",427356.29
"MARITIME ADMINISTRATION","NATIONAL ACADEMY OF PUBLIC ADMINISTRATION",344982.83
"MARITIME ADMINISTRATION","ISS ACTION, INC.",342866.75
"MARITIME ADMINISTRATION","NORTH SHORE UNIVERSITY HOSPITAL",245774
"MERIT SYSTEMS PROTECTION BOARD","ESCRIBERS, LLC",41666.67
"MERIT SYSTEMS PROTECTION BOARD","BROWN & COMPANY, CERTIFIED PUBLIC ACCOUNTANTS AND MANAGEMENT CONSULTANTS, P.L.L.C.",41399.8
"MERIT SYSTEMS PROTECTION BOARD","SHI INTERNATIONAL CORP.",30952.5
"MERIT SYSTEMS PROTECTION BOARD","GLOWPOINT, INC.",25000
"MERIT SYSTEMS PROTECTION BOARD","PARKING MANAGEMENT, INC.",25000
"MERIT SYSTEMS PROTECTION BOARD","EMERGENT, LLC",24999
"MERIT SYSTEMS PROTECTION BOARD","OPEN TEXT INC.",24104.71
"MERIT SYSTEMS PROTECTION BOARD","KONICA MINOLTA BUSINESS SOLUTIONS USA INCORPORATED",23908.88
"MERIT SYSTEMS PROTECTION BOARD","CAPITAL REPORTING COMPANY",20000
"MERIT SYSTEMS PROTECTION BOARD","BURKE COURT REPORTING LLC",19218.75
"MILLENNIUM CHALLENGE CORPORATION","ENVIRONMENTAL RESOURCES MANAGEMENT, INC.",943072.2
"MILLENNIUM CHALLENGE CORPORATION","TCG, INC.",906750
"MILLENNIUM CHALLENGE CORPORATION","INTERNATIONAL DEVELOPMENT GROUP ADVISORY SERVICES, LLC",713724.98
"MILLENNIUM CHALLENGE CORPORATION","ENVIRONMENTAL RESOURCES MANAGEMENT, INC",622000
"MILLENNIUM CHALLENGE CORPORATION","SOCIAL IMPACT INC",609405.05
"MILLENNIUM CHALLENGE CORPORATION","SOCIAL IMPACT, INC.",607723.25
"MILLENNIUM CHALLENGE CORPORATION","RSR INTERNATIONAL, LLC",520281.6
"MILLENNIUM CHALLENGE CORPORATION","CMGRP, INC.",476325.15
"MILLENNIUM CHALLENGE CORPORATION","INTEGRA GOVERNMENT SERVICES INTERNATIONAL LLC",430000
"MILLENNIUM CHALLENGE CORPORATION","KEARNEY & COMPANY, P.C.",400000
"MINE SAFETY AND HEALTH ADMINISTRATION","ACTION FACILITIES MANAGEMENT, INC.",777239.28
"MINE SAFETY AND HEALTH ADMINISTRATION","DATAWIZ CORPORATION",369423.74
"MINE SAFETY AND HEALTH ADMINISTRATION","ACTION FACILITIES MANAGEMENT INC",298281.1
"MINE SAFETY AND HEALTH ADMINISTRATION","AMERICAN ELECTRIC POWER COMPANY, INC.",290000
"MINE SAFETY AND HEALTH ADMINISTRATION","LT BUSINESS SOLUTIONS, LLC",222059.7
